Time (s),Frame Length,Direction,Interarrival
42.455972,160,0,1.3000000002705292e-05
42.456038,775,0,6.599999999679085e-05
42.456281,97,0,0.00024299999999755073
42.456305,97,0,2.400000000335467e-05
42.457359,3526,0,0.0010539999999963356
42.457376,68,0,1.699999999971169e-05
42.459058,113,0,0.0016820000000024038
42.459068,1038,0,1.0000000003174137e-05
42.459123,102,0,5.499999999614147e-05
42.459202,132,0,7.899999999949614e-05
42.459305,99,0,0.00010300000000285081
42.459312,160,0,6.999999996537554e-06
42.459489,472,0,0.00017700000000075988
42.460494,68,0,0.0010049999999992565
42.460495,99,0,1.00000000458067e-06
42.460509,56,0,1.4000000000180535e-05
42.460701,1839,0,0.00019199999999841566
42.461638,70,0,0.0009370000000004097
42.46318,580,0,0.0015420000000005984
42.463245,99,0,6.49999999993156e-05
42.463566,68,0,0.00032099999999957163
42.464203,99,0,0.0006369999999975562
42.464221,68,0,1.800000000429236e-05
42.464225,197,0,3.999999997006398e-06
42.464302,186,0,7.700000000454565e-05
42.464349,97,0,4.6999999995023245e-05
42.464367,86,0,1.800000000429236e-05
42.464454,76,0,8.700000000061436e-05
42.464476,76,0,2.199999999419333e-05
42.464497,76,0,2.1000000003823516e-05
42.464513,76,0,1.599999999513102e-05
42.464532,76,0,1.9000000001767603e-05
42.46455,76,0,1.800000000429236e-05
42.46542,56,0,0.0008699999999990382
42.465878,2788,0,0.0004579999999947404
42.465884,56,0,6.000000006167738e-06
42.467097,76,0,0.0012129999999999086
42.467867,120,0,0.0007699999999957186
42.468449,76,0,0.0005820000000014147
42.46846,76,0,1.100000000064938e-05
42.468475,68,0,1.4999999997655777e-05
42.46849,68,0,1.5000000004761205e-05
42.468505,76,0,1.4999999997655777e-05
42.468507,68,0,2.0000000020559128e-06
42.468538,76,0,3.0999999999892225e-05
42.468538,76,0,0.0
42.46855,68,0,1.1999999998124622e-05
42.468555,68,0,5.000000001587068e-06
42.468649,1790,0,9.399999999715192e-05
42.468789,1790,0,0.00014000000000180535
42.468925,1886,0,0.00013599999999769352
42.469062,1790,0,0.0001370000000022742
42.469194,1886,0,0.00013200000000068712
42.471223,327,0,0.0020290000000002806
42.471223,327,0,0.0
42.471223,118,0,0.0
42.471255,56,0,3.199999999736747e-05
42.473262,290,0,0.002006999999998982
42.473287,68,0,2.5000000000829914e-05
42.474101,114,0,0.0008139999999983161
42.474101,1459,0,0.0
42.474101,2850,0,0.0
42.474101,1516,0,0.0
42.474113,68,0,1.200000000523005e-05
42.474829,1487,0,0.0007159999999970523
42.474876,76,0,4.700000000212867e-05
42.474885,68,0,8.999999998593466e-06
42.475248,1854,0,0.00036300000000011323
42.48181,729,0,0.006562000000002399
42.48181,213,0,0.0
42.481945,81,0,0.00013500000000021828
42.481967,77,0,2.199999999419333e-05
42.482964,85,0,0.0009970000000052437
42.482983,85,0,1.8999999994662176e-05
42.483049,96,0,6.600000000389628e-05
42.483076,96,0,2.69999999957804e-05
42.483497,498,0,0.0004210000000028913
42.483519,402,0,2.200000000129876e-05
42.483526,498,0,6.999999996537554e-06
42.483532,402,0,5.999999999062311e-06
42.483538,402,0,6.000000006167738e-06
42.484354,536,0,0.000816000000000372
42.484354,1468,0,0.0
42.484354,948,0,0.0
42.484354,664,0,0.0
42.484355,718,0,9.999999974752427e-07
42.4844,68,0,4.500000000007276e-05
42.484733,507,0,0.00033299999999769625
42.484733,342,0,0.0
42.485138,68,0,0.00040500000000065484
42.485421,79,0,0.00028300000000314185
42.485437,79,0,1.599999999513102e-05
42.485455,69,0,1.800000000429236e-05
42.485458,90,0,2.9999999995311555e-06
42.485458,99,0,0.0
42.485458,107,0,0.0
42.485481,90,0,2.2999999998774e-05
42.485495,68,0,1.4000000000180535e-05
42.485632,107,0,0.0001370000000022742
42.487562,1038,0,0.0019299999999944362
42.487562,217,0,0.0
42.487626,79,0,6.400000000184036e-05
42.488277,106,0,0.0006509999999977367
42.488369,95,0,9.200000000220143e-05
42.493637,90,0,0.005268000000000939
42.49369,76,0,5.300000000119098e-05
42.493707,79,0,1.699999999971169e-05
42.493711,107,0,3.999999997006398e-06
42.494616,68,0,0.0009050000000030423
42.495018,189,0,0.0004020000000011237
42.495109,168,0,9.099999999762076e-05
42.498583,76,0,0.003474000000004196
42.498595,68,0,1.1999999998124622e-05
42.498814,1859,0,0.0002190000000013015
42.501002,76,0,0.002187999999996748
42.503484,466,0,0.0024820000000005393
42.50424,80,0,0.0007560000000026434
42.50424,68,0,0.0
42.505378,76,0,0.0011379999999974189
42.505404,68,0,2.5999999998305157e-05
42.505457,5454,0,5.300000000119098e-05
42.505463,68,0,5.999999999062311e-06
42.505602,1865,0,0.0001390000000043301
42.505993,125,0,0.0003909999999933689
42.506088,88,0,9.500000000173259e-05
42.507113,142,0,0.0010249999999984993
42.510674,80,0,0.0035610000000048103
42.510674,68,0,0.0
42.512593,7068,0,0.0019190000000008922
42.512593,935,0,0.0
42.51261,68,0,1.699999999971169e-05
42.512628,68,0,1.7999999997186933e-05
42.512659,1032,0,3.0999999999892225e-05
42.514104,142,0,0.0014450000000039154
42.514174,160,0,6.999999999379725e-05
42.514248,3162,0,7.40000000050145e-05
42.515086,88,0,0.0008379999999945653
42.515151,104,0,6.500000000642103e-05
42.515154,132,0,2.9999999995311555e-06
42.516322,68,0,0.0011679999999998358
42.517783,1044,0,0.0014609999999990464
42.517783,99,0,0.0
42.517783,80,0,0.0
42.517783,80,0,0.0
42.517783,68,0,0.0
42.517886,68,0,0.00010299999999574538
42.517923,99,0,3.700000000605996e-05
42.519488,68,0,0.0015649999999993724
42.527034,68,0,0.007545999999997832
42.555551,68,0,0.02851700000000079
42.556164,203,0,0.0006130000000013069
42.556322,192,0,0.00015799999999899228
42.556605,76,0,0.0002829999999960364
42.556636,76,0,3.0999999999892225e-05
42.556654,76,0,1.800000000429236e-05
42.556672,76,0,1.7999999997186933e-05
42.5567,76,0,2.800000000036107e-05
42.55672,76,0,1.9999999999242846e-05
42.560427,76,0,0.0037069999999985725
42.560427,76,0,0.0
42.560446,68,0,1.9000000001767603e-05
42.560453,68,0,7.000000003642981e-06
42.560621,1796,0,0.000167999999995061
42.560679,76,0,5.800000000277805e-05
42.560684,68,0,5.000000001587068e-06
42.560757,76,0,7.300000000043383e-05
42.560757,76,0,0.0
42.560757,76,0,0.0
42.560767,68,0,9.999999996068709e-06
42.560774,68,0,7.000000003642981e-06
42.560776,68,0,1.9999999949504854e-06
42.560786,1860,0,1.0000000003174137e-05
42.560927,1860,0,0.0001409999999992806
42.561064,1828,0,0.0001370000000022742
42.561201,1796,0,0.00013699999999516876
42.561342,1828,0,0.00014100000000638602
42.561746,285,0,0.00040399999999607417
42.561746,123,0,0.0
42.561746,99,0,0.0
42.561746,107,0,0.0
42.561856,68,0,0.00010999999999938836
42.562427,107,0,0.0005710000000007653
42.566046,68,0,0.003619000000000483
42.575556,440,0,0.009509999999998797
42.575578,408,0,2.200000000129876e-05
42.575579,440,0,9.999999974752427e-07
42.575581,472,0,2.0000000020559128e-06
42.575583,472,0,2.0000000020559128e-06
42.575584,408,0,9.999999974752427e-07
42.662815,73,0,0.08723100000000272
42.667454,70,0,0.004638999999997395
42.691489,1456,0,0.024034999999997808
42.691498,1456,0,9.000000005698894e-06
42.694538,80,0,0.0030399999999985994
42.694538,80,0,0.0
42.695488,1456,0,0.0009499999999960096
42.695496,1456,0,8.000000001118224e-06
42.695498,1456,0,2.0000000020559128e-06
42.700002,1516,0,0.004503999999997177
42.700004,1516,0,2.0000000020559128e-06
42.700014,68,0,1.0000000003174137e-05
42.700018,68,0,3.999999997006398e-06
42.702875,1516,0,0.002856999999998777
42.70288,68,0,5.000000001587068e-06
42.703604,80,0,0.0007239999999981706
42.703604,2122,0,0.0
42.703608,1516,0,4.0000000041118255e-06
42.70361,80,0,1.9999999949504854e-06
42.703611,1516,0,1.00000000458067e-06
42.703611,80,0,0.0
42.703614,68,0,2.9999999995311555e-06
42.703619,68,0,5.000000001587068e-06
42.703622,68,0,2.9999999995311555e-06
42.704348,2122,0,0.0007260000000002265
42.704353,68,0,4.999999994481641e-06
42.70608,2123,0,0.0017270000000024766
42.706085,68,0,5.000000001587068e-06
42.70643,132,0,0.00034499999999582087
42.706565,132,0,0.00013500000000021828
42.706673,132,0,0.00010800000000443788
42.706735,68,0,6.199999999978445e-05
42.706781,68,0,4.5999999997548e-05
42.706801,160,0,1.9999999999242846e-05
42.706819,68,0,1.800000000429236e-05
42.706833,68,0,1.4000000000180535e-05
42.706847,68,0,1.4000000000180535e-05
42.707094,493,0,0.00024699999999455713
42.707202,2124,0,0.00010800000000443788
42.707204,2123,0,1.9999999949504854e-06
42.707214,56,0,1.0000000003174137e-05
42.707218,56,0,3.999999997006398e-06
42.707593,1123,0,0.0003750000000053433
42.709425,68,0,0.0018320000000002779
42.710039,596,0,0.0006139999999987822
42.710108,99,0,6.8999999996322e-05
42.711069,68,0,0.0009610000000037644
42.711069,596,0,0.0
42.71108,56,0,1.100000000064938e-05
42.711119,68,0,3.899999999390502e-05
42.711119,596,0,0.0
42.711119,68,0,0.0
42.71113,56,0,1.100000000064938e-05
42.711136,56,0,6.000000006167738e-06
42.711141,99,0,4.999999994481641e-06
42.711141,68,0,0.0
42.712673,68,0,0.0015320000000045297
42.712674,68,0,9.999999974752427e-07
42.712685,56,0,1.100000000064938e-05
42.712689,56,0,3.999999997006398e-06
42.713024,68,0,0.00033499999999975216
42.713046,56,0,2.200000000129876e-05
42.718107,68,0,0.005061000000004867
42.718121,56,0,1.3999999993075107e-05
42.721824,774,0,0.003703000000001566
42.721825,1459,0,1.00000000458067e-06
42.721825,878,0,0.0
42.721908,68,0,8.299999999650254e-05
42.722233,682,0,0.00032500000000368345
42.722233,258,0,0.0
42.722254,68,0,2.099999999671809e-05
42.723771,535,0,0.0015169999999997685
42.723771,1358,0,0.0
42.723771,106,0,0.0
42.723771,99,0,0.0
42.723771,598,0,0.0
42.723771,999,0,0.0
42.723771,99,0,0.0
42.72408,1294,0,0.000309000000001447
42.724093,1294,0,1.3000000002705292e-05
42.724134,68,0,4.0999999995960934e-05
42.725207,757,0,0.0010729999999981032
42.725207,1459,0,0.0
42.725207,2537,0,0.0
42.725207,99,0,0.0
42.725207,548,0,0.0
42.725207,1459,0,0.0
42.725207,584,0,0.0
42.725219,99,0,1.200000000523005e-05
42.725258,68,0,3.899999999390502e-05
42.725472,177,0,0.00021400000000681985
42.72613,552,0,0.0006579999999942743
42.72613,1459,0,0.0
42.72613,2239,0,0.0
42.72613,99,0,0.0
42.726435,68,0,0.0003050000000044406
42.72889,1244,0,0.0024549999999976535
42.730605,1244,0,0.0017149999999972465
42.730606,1244,0,1.00000000458067e-06
42.730606,1244,0,0.0
42.730606,619,0,0.0
42.730758,95,0,0.00015199999999992997
42.731788,538,0,0.0010300000000000864
42.731788,1459,0,0.0
42.731788,1459,0,0.0
42.731788,285,0,0.0
42.731788,99,0,0.0
42.731806,68,0,1.7999999997186933e-05
42.731947,96,0,0.0001409999999992806
42.733142,219,0,0.0011950000000027217
42.733142,1459,0,0.0
42.733142,968,0,0.0
42.733142,99,0,0.0
42.733142,517,0,0.0
42.733142,1459,0,0.0
42.733142,2616,0,0.0
42.733153,99,0,1.100000000064938e-05
42.733197,68,0,4.399999999549209e-05
42.733537,129,0,0.00034000000000133923
42.733599,128,0,6.199999999978445e-05
42.736758,463,0,0.0031590000000036866
42.736758,91,0,0.0
42.736758,68,0,0.0
42.736758,68,0,0.0
42.736869,87,0,0.00011099999999686361
42.736897,87,0,2.800000000036107e-05
42.737623,98,0,0.0007260000000002265
42.737697,91,0,7.399999999790907e-05
42.740067,654,0,0.0023700000000062005
42.740067,1189,0,0.0
42.740067,99,0,0.0
42.740112,68,0,4.500000000007276e-05
42.740854,72,0,0.0007419999999953575
42.766751,88,0,0.025897000000000503
42.787554,1456,0,0.020803000000000793
42.787582,1456,0,2.800000000036107e-05
42.787589,1456,0,6.999999996537554e-06
42.787593,1456,0,4.0000000041118255e-06
42.787596,1456,0,2.9999999995311555e-06
42.787598,1456,0,2.0000000020559128e-06
42.789129,1516,0,0.001530999999999949
42.789151,68,0,2.199999999419333e-05
42.790626,80,0,0.0014750000000063324
42.790626,80,0,0.0
42.790629,80,0,2.9999999995311555e-06
42.790634,80,0,4.999999994481641e-06
42.790634,80,0,0.0
42.791367,1516,0,0.0007330000000038694
42.791367,80,0,0.0
42.791367,1516,0,0.0
42.791385,68,0,1.7999999997186933e-05
42.791392,68,0,7.000000003642981e-06
42.792137,2398,0,0.0007449999999948886
42.792158,68,0,2.1000000003823516e-05
42.793718,1516,0,0.0015599999999977854
42.793727,68,0,8.999999998593466e-06
42.793781,1516,0,5.400000000577165e-05
42.793781,1516,0,0.0
42.79379,68,0,8.999999998593466e-06
42.793797,68,0,6.999999996537554e-06
42.79461,2398,0,0.0008130000000008408
42.79461,2397,0,0.0
42.79462,68,0,1.0000000003174137e-05
42.79463,68,0,9.999999996068709e-06
42.797139,2398,0,0.002509000000003425
42.797139,2397,0,0.0
42.79714,2397,0,9.999999974752427e-07
42.797149,68,0,8.999999998593466e-06
42.797159,68,0,1.0000000003174137e-05
42.797166,68,0,6.999999996537554e-06
42.797927,132,0,0.0007610000000042305
42.798182,132,0,0.00025499999999567535
42.798396,132,0,0.00021399999999971442
42.798628,132,0,0.00023200000000400678
42.798858,132,0,0.00023000000000195087
42.799092,132,0,0.00023399999999895726
42.799322,650,0,0.00022999999999484544
42.799371,650,0,4.9000000004184585e-05
42.799398,664,0,2.69999999957804e-05
42.799424,671,0,2.6000000005410584e-05
42.799453,668,0,2.8999999997836312e-05
42.799489,677,0,3.600000000147929e-05
42.800933,68,0,0.0014439999999993347
42.801667,68,0,0.0007340000000013447
42.801667,68,0,0.0
